age,enroll,priorearn,educ,female,nonwhite,z,married,foundjob
20,0,7000,12,0,0,0,1,1
31,1,0,10,0,0,1,0,1
21,1,690,12,0,0,1,0,1
24,1,0,12,1,0,1,0,1
44,0,0,8,1,1,0,0,1
24,0,400,12,1,1,0,0,1
33,0,2000,12,1,1,1,1,1
20,1,1000,15,1,0,1,0,1
31,1,0,9,1,0,1,0,1
24,0,0,12,0,1,1,0,1
26,0,60,12,0,0,1,0,1
23,1,175,12,1,1,1,1,1
23,0,3824,9,0,0,0,1,1
35,1,1506,13,0,0,1,0,1
30,0,0,12,1,1,0,0,1
34,0,0,12,0,1,0,1,1
44,1,0,14,1,0,1,0,1
29,0,5200,10,1,1,0,0,1
44,1,0,12,1,0,1,1,1
20,0,220,12,0,1,1,0,1
29,1,0,8,0,0,1,0,1
25,0,100,12,1,1,0,0,1
52,1,11000,8,0,0,1,1,1
23,0,1701,10,1,0,0,0,1
24,1,2500,12,0,0,1,0,1
29,1,3200,13,1,0,1,1,1
35,1,0,12,1,1,1,0,1
19,0,0,12,0,1,1,0,1
33,0,690,12,1,1,0,0,1
55,1,3515,12,1,0,1,0,1
42,1,600,14,1,1,1,0,1
18,1,0,10,0,0,1,0,1
18,1,1900,11,0,0,1,0,1
21,1,4000,13,1,0,1,0,1
16,1,0,8,0,1,0,0,1
18,0,1000,10,0,1,0,0,1
17,0,0,10,0,0,0,0,1
24,0,10000,11,1,0,0,0,1
20,0,186,11,0,0,1,0,1
28,1,0,12,1,1,1,0,1
41,0,3500,12,0,0,1,1,1
41,0,3500,11,0,1,1,0,1
41,0,6100,14,1,0,0,0,1
31,0,0,9,1,1,0,1,1
24,1,3500,8,0,0,1,0,1
32,0,4896,14,1,0,0,1,1
36,0,5472,12,0,1,1,0,1
36,0,1000,12,1,0,0,1,1
34,1,0,9,1,0,1,0,1
18,1,500,11,0,1,1,0,1
33,0,5094,10,0,0,1,0,1
42,1,7200,10,1,0,1,1,1
20,0,1000,12,0,0,0,0,1
24,1,0,12,1,1,1,0,1
41,1,0,16,0,0,1,1,1
32,0,15000,13,1,1,0,0,1
41,0,3500,12,1,1,1,0,1
51,0,0,15,0,0,0,0,1
31,1,0,14,1,1,1,0,1
37,1,0,11,1,0,1,0,1
24,0,2400,11,0,1,0,0,1
29,0,0,11,0,0,1,1,1
34,1,70,12,1,1,1,0,1
54,0,17300,12,1,0,1,0,1
16,0,0,9,0,0,1,0,1
35,1,3000,8,1,0,1,1,1
52,1,5000,12,0,0,1,0,1
46,0,10886,12,1,0,0,0,1
22,0,2400,12,0,1,1,1,1
24,0,2000,13,1,1,1,1,1
39,0,10800,12,0,1,0,0,1
18,0,3300,12,1,1,0,1,1
22,0,5000,12,1,0,1,0,1
25,0,2000,12,0,1,0,0,1
20,1,3500,13,1,1,1,0,1
18,1,3750,12,1,1,1,0,1
18,0,500,12,1,0,1,0,1
37,1,0,8,1,1,1,1,1
37,1,4750,7,0,1,1,0,1
27,1,9500,13,0,1,1,0,1
37,0,7728,12,1,1,0,0,1
18,1,0,13,0,0,1,0,1
23,0,1400,12,1,1,1,1,1
23,0,8000,12,1,1,0,0,1
31,1,4200,12,0,0,1,0,1
19,1,1800,11,0,0,1,0,1
17,1,2400,11,1,0,1,0,1
26,0,680,9,1,1,1,1,1
33,1,2000,13,0,1,1,1,1
19,0,0,12,0,1,1,0,1
20,0,11621,12,1,0,0,0,1
31,1,8000,12,0,0,1,0,1
45,1,12005,12,0,0,1,0,1
56,0,2400,12,1,1,0,0,1
41,1,0,16,1,1,1,0,1
26,0,8000,12,0,1,1,1,1
44,1,850,14,0,0,1,0,1
21,0,10200,9,0,1,0,0,1
17,0,0,9,1,0,0,0,1
33,0,5000,12,0,1,0,0,1
37,0,5000,14,0,0,1,0,1
29,0,0,11,0,1,0,0,1
19,0,4000,11,1,0,0,0,1
36,1,8076,12,1,1,1,0,1
20,1,0,8,1,1,1,1,1
24,0,500,12,0,1,1,0,1
25,1,2246,10,1,0,1,0,1
66,0,0,9,1,0,0,0,1
34,1,1500,12,1,0,1,1,1
23,1,3840,12,1,1,1,1,1
30,0,5000,12,0,1,0,0,1
19,0,10000,13,0,0,1,0,1
43,0,8000,10,0,0,0,1,1
17,1,0,12,0,0,1,0,1
54,1,857,17,1,0,1,1,1
29,1,0,11,1,1,1,0,1
17,0,60,10,1,0,0,0,1
34,0,3520,10,0,0,1,0,1
35,0,0,10,0,1,1,1,1
56,1,8113,12,1,0,1,0,1
29,1,11000,12,0,0,1,1,1
31,1,0,12,0,0,1,1,1
32,0,0,12,0,0,0,1,1
48,1,5749,10,1,0,1,1,1
18,1,0,9,0,1,1,0,1
36,1,400,12,0,1,1,0,1
23,1,600,9,1,0,1,1,1
35,0,1300,10,0,0,1,1,1
26,0,4500,14,1,1,0,0,1
34,0,6000,11,0,0,0,0,1
18,1,300,9,1,0,1,0,1
32,1,9000,14,0,1,1,1,1
49,0,12768,8,0,0,0,0,1
64,1,0,8,0,1,1,0,1
23,1,0,12,1,1,1,0,1
32,0,834,12,1,1,1,0,1
36,0,0,16,1,0,0,1,1
27,1,14000,12,0,0,1,1,1
20,1,0,12,0,1,1,0,1
62,1,5400,12,0,0,1,0,1
20,0,3030,12,0,0,1,0,1
17,0,450,9,1,1,0,0,1
22,1,11500,12,0,0,1,1,1
41,0,1500,12,0,0,0,0,1
19,0,600,11,0,0,0,0,1
47,0,0,15,1,1,0,1,1
18,1,0,9,1,0,1,0,1
19,0,1294,12,1,0,0,0,1
30,1,0,12,1,1,1,0,1
18,1,6140,11,1,1,1,0,1
44,0,0,12,1,0,1,1,1
29,1,0,10,1,0,1,0,1
26,1,0,8,1,0,1,0,1
38,1,960,12,1,1,1,0,1
19,1,275,12,1,1,1,0,1
51,1,2500,14,1,0,1,0,1
34,1,13977,13,0,1,1,0,1
22,0,5500,10,0,1,1,0,1
26,0,0,11,1,1,1,0,1
18,0,2000,12,1,1,0,0,1
20,1,4400,12,0,1,1,0,1
24,1,2000,14,0,0,1,0,1
27,0,1200,10,0,0,1,1,1
31,1,0,11,1,1,1,0,1
32,0,100,10,1,1,1,0,1
29,1,0,10,0,0,1,0,1
31,1,2000,14,1,1,1,0,1
26,1,2880,12,1,1,1,0,1
32,1,10000,13,1,0,1,0,1
34,0,0,13,1,0,0,1,1
18,0,1300,12,0,1,0,0,1
25,1,0,14,1,0,1,1,1
17,1,0,9,1,1,1,0,1
25,0,328,14,0,1,0,0,1
20,0,2535,12,1,0,0,1,1
37,0,0,9,0,0,0,1,1
35,1,0,12,1,0,1,1,1
24,1,7600,11,1,1,1,0,1
19,1,3416,12,1,0,1,0,1
27,0,10000,11,0,0,1,1,1
19,1,5200,12,0,0,1,0,1
29,1,136,10,0,1,1,0,1
20,0,4500,11,0,0,1,0,1
29,0,138,12,1,0,1,0,1
23,0,3000,16,0,1,0,0,1
33,0,0,14,1,1,0,0,1
40,0,0,9,0,1,1,0,1
27,0,0,11,1,1,0,1,1
22,1,0,12,1,1,0,0,1
48,1,8000,12,0,0,1,1,1
25,1,2441,10,1,0,1,0,1
18,0,569,11,1,0,0,1,1
27,0,9000,12,0,1,0,1,1
26,0,0,13,1,1,0,0,1
31,1,1860,10,0,1,1,0,1
37,0,4000,12,0,0,1,1,1
22,1,4600,12,1,1,1,0,1
43,0,9000,12,0,0,0,1,1
44,0,0,9,1,1,1,1,1
44,1,8000,12,1,0,1,1,1
22,1,17200,12,0,0,1,0,1
25,1,50,11,1,0,1,1,1
25,1,13200,12,0,0,1,0,1
18,0,1620,11,0,0,0,1,1
31,1,1562,12,1,0,1,1,1
23,1,0,11,1,1,1,0,1
21,0,0,10,0,0,0,0,1
30,1,2700,14,0,1,1,1,1
19,1,0,12,1,1,1,0,1
17,1,0,8,0,0,1,0,1
17,1,0,9,0,1,1,0,1
17,1,600,9,0,0,1,0,1
25,0,5867,11,1,0,0,1,1
24,1,3800,12,1,0,1,0,1
26,0,0,12,0,1,0,0,1
17,1,200,9,1,0,1,0,1
31,0,7756,13,1,0,0,0,1
69,0,0,11,1,0,0,0,1
41,0,0,10,1,0,1,1,1
52,0,9000,12,1,0,1,0,1
64,0,0,8,1,0,0,0,1
31,1,5000,9,0,0,1,1,1
37,0,4000,10,1,0,1,0,1
23,1,4500,16,0,0,1,0,1
22,0,7000,12,1,1,1,1,1
25,1,4910,16,1,1,1,0,1
17,0,4311,9,0,0,0,0,1
18,0,2700,12,1,0,0,0,1
41,1,0,12,1,0,1,0,1
32,0,0,16,0,0,1,0,1
50,1,18000,16,0,0,1,1,1
59,1,4800,12,1,0,1,1,1
48,1,2500,10,1,0,1,0,1
33,1,2500,11,0,1,1,0,1
32,0,15000,12,0,0,0,1,1
16,0,0,9,1,0,1,0,1
31,1,0,8,1,0,1,1,1
51,1,0,10,1,0,1,0,1
16,1,421,9,1,0,1,0,1
24,1,2900,12,0,0,1,0,1
18,0,3000,12,1,1,1,0,1
36,1,0,12,0,0,1,0,1
28,0,0,12,0,1,0,0,1
22,0,0,12,0,1,0,0,1
30,0,2700,14,1,0,1,0,1
35,0,0,12,1,0,0,1,1
30,0,0,12,1,1,0,0,1
26,0,0,13,0,1,1,0,1
28,0,2800,9,0,0,0,0,1
38,0,8500,10,1,0,0,1,1
53,1,778,16,1,0,1,0,1
19,0,1300,11,0,0,0,0,1
27,1,6513,13,1,0,1,0,1
25,1,5070,13,1,1,1,0,1
32,0,1100,9,1,1,0,0,1
28,1,4500,12,0,0,1,0,1
19,0,3000,12,0,0,1,0,1
28,0,10000,12,0,0,0,1,1
16,0,0,9,1,0,1,0,1
26,1,4710,10,0,0,1,1,1
32,0,1260,12,1,0,0,1,1
27,0,938,10,1,0,1,0,1
38,0,12000,12,1,0,0,0,1
30,1,451,12,1,0,1,0,1
21,0,815,12,1,0,0,1,1
32,0,0,12,0,0,0,0,1
29,0,17000,13,0,0,0,1,1
23,0,2030,10,0,1,1,0,1
30,1,0,9,1,0,1,0,1
26,1,0,12,1,0,1,0,1
26,0,1000,12,0,1,0,0,1
17,0,512,11,0,0,0,0,1
34,0,14299,11,0,0,0,1,1
38,0,0,11,1,1,1,1,1
33,0,2477,12,0,0,0,0,1
29,0,0,11,1,1,0,0,1
20,0,3000,10,0,1,1,1,1
19,0,3000,12,1,0,1,0,1
26,1,2000,11,0,1,1,0,1
20,1,3623,11,0,1,1,0,1
41,0,7282,10,0,0,0,0,1
36,1,8800,12,1,0,1,0,1
24,0,5000,12,1,0,0,0,1
26,0,0,12,1,0,1,1,1
19,0,0,11,0,1,0,0,1
55,1,0,8,1,0,1,0,1
24,0,2000,12,0,1,0,0,1
19,1,70,9,1,1,1,0,1
17,1,0,11,1,1,1,0,1
19,0,5204,11,1,1,1,0,1
52,0,0,11,1,1,1,0,1
31,0,3596,15,1,0,0,0,1
19,1,2987,12,1,1,1,0,1
36,0,2400,12,1,0,1,1,1
23,0,0,12,1,1,0,0,1
20,0,3068,17,0,1,0,0,1
37,0,1500,9,1,0,0,0,1
22,0,0,12,1,0,1,1,1
37,1,0,9,1,1,1,0,1
27,0,10000,12,0,0,1,0,1
38,0,900,10,0,0,1,0,1
20,1,600,12,0,0,1,0,1
24,0,6840,14,1,0,0,0,1
17,1,945,11,0,1,1,0,1
38,0,1000,12,1,0,0,0,1
35,1,16000,12,1,0,1,0,1
23,1,0,12,0,1,1,0,1
24,0,16200,12,0,0,0,1,1
35,1,0,9,1,0,1,1,1
26,0,9880,12,0,1,0,0,1
27,0,5000,12,0,1,1,0,1
26,0,3000,14,1,1,0,0,1
20,1,11550,11,0,1,1,0,1
47,1,0,8,1,0,1,0,1
25,0,3000,12,0,0,1,0,1
52,0,8,8,0,0,1,0,1
36,1,9096,12,1,0,1,0,1
20,0,5000,12,0,0,1,0,1
32,0,15340,16,0,1,1,1,1
39,1,3000,13,0,0,1,0,1
63,0,0,8,0,0,0,1,1
27,0,8000,12,1,0,0,0,1
32,0,5760,15,0,1,1,0,1
28,0,3000,12,1,0,0,0,1
23,0,0,12,0,1,0,0,1
62,0,3500,18,0,0,1,1,1
29,0,4000,11,0,0,1,1,1
16,0,0,9,0,0,0,0,1
28,1,3300,7,0,0,1,0,1
30,0,4500,15,0,0,0,1,1
58,0,3668,8,1,1,1,0,1
63,1,0,12,1,0,1,0,1
42,1,716,12,1,1,1,0,1
22,1,5000,12,0,1,1,0,1
27,1,3000,12,1,0,1,1,1
73,0,0,12,1,0,0,0,1
42,0,24000,12,0,0,1,0,1
18,1,0,9,1,0,1,1,1
23,0,1500,14,1,1,1,0,1
22,1,8963,12,0,0,1,1,1
26,1,2000,12,0,1,1,0,1
74,0,4875,12,1,1,1,0,1
31,1,5000,12,0,1,0,0,1
59,0,8658,9,0,0,1,1,1
36,1,400,12,1,1,1,0,1
23,0,98,12,1,0,0,0,1
53,0,0,12,1,0,0,1,1
16,0,0,11,0,1,1,0,1
16,0,2200,8,1,0,0,0,1
25,0,380,14,0,1,0,0,1
19,0,5000,12,0,0,1,0,1
20,1,2000,12,1,1,1,0,1
18,0,600,9,0,0,0,0,1
53,0,0,10,0,0,1,0,1
45,1,1323,9,1,0,1,0,1
39,0,3750,10,1,0,1,0,1
22,0,500,12,0,1,1,0,1
27,1,0,12,0,0,1,0,1
17,1,3000,10,0,0,1,0,1
28,0,0,12,1,1,0,0,1
22,1,6500,12,0,0,1,1,1
20,0,89,11,0,1,0,0,1
19,1,600,11,0,0,1,1,1
28,0,3000,11,1,1,1,0,1
40,0,0,11,1,1,1,1,1
20,1,4000,11,0,0,1,1,1
21,0,500,11,1,0,1,0,1
25,0,4972,12,0,0,1,0,1
20,0,2608,9,1,0,0,0,1
31,0,3896,9,1,0,0,0,1
43,1,8000,9,0,0,1,0,1
21,0,4800,11,0,0,0,0,1
21,0,600,13,0,1,0,0,1
35,1,1604,13,1,0,1,0,1
19,1,0,11,0,1,1,0,1
19,1,636,12,1,1,1,0,1
41,1,700,12,1,1,1,1,1
39,1,8000,14,0,0,1,0,1
21,0,0,12,0,1,0,0,1
41,1,15000,13,1,1,1,0,1
18,1,1040,11,1,0,1,0,1
53,1,2000,16,1,0,1,1,1
52,0,5000,12,0,0,1,0,1
38,0,0,12,0,1,1,0,1
53,1,1300,13,1,0,1,1,1
22,0,1800,14,0,0,1,1,1
37,1,3319,12,0,1,1,1,1
41,1,98,11,1,1,1,0,1
20,0,2100,12,0,0,0,0,1
25,0,160,16,1,1,0,0,1
20,0,0,11,1,1,0,1,1
22,1,3000,10,0,0,1,0,1
41,0,3000,16,1,0,1,0,1
26,0,2000,9,0,1,0,0,1
39,0,100,14,0,0,0,0,1
21,0,1996,13,1,0,0,0,1
46,0,0,12,0,1,1,1,1
56,0,20000,16,0,0,1,1,1
24,0,900,12,0,1,0,0,1
27,1,0,11,1,1,1,0,1
44,0,0,15,1,1,0,0,1
21,0,3800,12,1,0,1,0,1
30,0,383,12,0,0,0,0,1
36,0,11500,13,0,0,0,1,1
60,1,0,12,1,0,1,1,1
28,1,74,12,1,1,1,0,1
19,0,400,9,1,0,1,0,1
32,0,1200,13,1,1,1,0,1
47,0,1600,14,0,0,0,1,1
21,1,2400,12,0,0,1,0,1
33,1,1500,13,1,0,1,0,1
34,0,2173,12,1,1,0,0,1
30,1,3840,14,0,1,1,0,1
24,1,1800,13,1,1,1,0,1
18,0,2436,8,1,1,1,0,1
65,1,0,12,1,0,1,0,1
25,1,1072,12,0,0,1,0,1
28,1,0,12,1,1,1,0,1
46,0,0,10,1,0,0,0,1
21,0,2300,11,0,0,0,1,1
17,0,0,9,0,0,0,0,1
21,0,7400,12,1,0,0,1,1
38,1,4686,12,1,0,1,0,1
17,0,1700,11,1,0,1,1,1
19,0,4000,12,0,0,0,0,1
17,1,0,11,1,0,1,0,1
30,1,4000,12,0,0,1,1,1
22,1,160,8,1,0,1,0,1
23,0,0,12,1,0,0,1,1
26,1,8500,8,0,0,1,1,1
40,0,575,7,0,0,1,0,1
34,0,3000,12,1,0,0,0,1
33,0,4700,16,0,1,0,1,1
27,0,2000,12,1,1,0,0,1
18,0,0,11,0,1,1,0,1
17,0,0,8,1,0,0,1,1
59,0,2827,9,1,0,0,1,1
21,1,0,12,1,1,1,0,1
32,1,3300,9,0,0,1,1,1
26,0,5000,12,1,1,0,0,1
30,0,12800,15,0,1,0,1,1
45,0,2000,14,0,0,1,1,1
25,0,0,9,0,0,0,0,1
16,1,320,9,0,0,1,0,1
34,1,0,12,0,1,1,1,1
20,0,0,10,1,1,0,0,1
31,1,16258,12,0,0,1,0,1
29,0,0,12,1,1,0,0,1
17,0,625,11,0,1,1,0,1
19,1,0,11,1,1,0,0,1
42,0,14000,17,0,0,0,1,1
30,0,8000,11,1,0,0,0,1
20,1,400,11,1,1,1,0,1
24,0,0,12,1,0,1,0,1
21,1,3500,12,1,1,1,1,1
21,1,877,11,1,1,1,0,1
53,0,300,12,1,0,0,0,1
53,1,0,8,1,1,1,0,1
34,1,5000,12,1,1,1,1,1
20,0,5000,10,0,1,1,0,1
76,0,2400,8,0,0,0,1,1
18,1,1000,12,1,0,1,1,1
27,1,0,10,1,0,1,1,1
32,0,600,9,0,0,1,1,1
20,0,1292,10,0,1,1,0,1
19,1,4775,12,1,0,1,0,1
36,0,9100,12,0,0,1,1,1
47,1,1500,12,1,0,1,0,1
46,1,7166,12,1,0,1,0,1
21,0,9000,13,0,0,0,1,1
19,0,0,9,1,0,0,0,1
23,1,16,13,1,1,1,0,1
25,1,4389,12,1,0,1,0,1
30,0,0,12,1,1,1,1,1
29,1,3500,11,0,0,0,0,1
36,0,2200,8,0,0,1,0,1
41,0,7000,11,0,1,0,1,1
45,0,7480,12,1,0,0,0,1
34,1,9000,14,0,0,1,0,1
41,0,1050,10,0,1,0,1,1
40,1,8896,12,1,0,1,1,1
30,0,7457,12,0,1,1,1,1
28,1,1440,9,0,0,1,0,1
36,1,3440,13,1,1,1,1,1
22,0,2800,12,0,0,1,0,1
33,0,10760,12,1,1,0,0,1
34,1,0,12,1,1,1,1,1
36,1,3000,14,1,0,1,0,1
44,0,5329,13,0,0,0,1,1
20,0,3000,11,0,1,1,0,1
23,0,0,8,1,1,0,1,1
38,1,0,8,1,0,1,0,1
31,0,1800,12,0,1,0,0,1
28,0,600,12,1,1,0,0,1
19,0,2000,13,1,1,0,0,1
22,0,720,14,1,1,1,0,1
29,1,180,9,1,0,1,0,1
19,1,1800,11,1,1,1,0,1
23,0,0,12,1,1,0,0,1
19,1,663,12,0,0,1,0,1
23,0,4000,12,0,1,1,0,1
18,0,0,11,0,1,1,0,1
37,0,29000,11,0,0,0,1,1
22,0,4000,12,0,0,0,0,1
28,0,0,12,1,0,1,1,1
30,0,0,10,0,0,1,1,1
34,0,178,11,1,0,1,0,1
16,1,0,10,0,0,1,0,1
20,1,2000,13,0,0,1,0,1
47,0,600,10,0,0,0,0,1
25,1,4000,12,0,1,1,1,1
20,0,2400,12,0,1,1,0,1
40,1,700,8,0,0,1,1,1
24,0,0,12,0,0,1,1,1
17,1,0,9,1,1,1,0,1
26,0,0,10,1,0,0,0,1
23,1,6000,12,0,1,1,0,1
21,1,10500,12,0,0,1,0,1
21,0,0,13,0,1,0,0,1
25,0,210,13,0,1,1,0,1
34,0,3640,13,0,1,0,0,1
25,1,1200,16,0,1,1,0,1
23,0,13000,11,0,0,1,0,1
19,0,90,12,1,1,0,1,1
26,1,5700,12,1,0,1,1,1
31,0,0,12,1,1,0,0,1
38,0,0,14,1,1,1,1,1
24,1,3000,13,0,0,1,0,1
40,1,5123,11,1,1,1,0,1
18,0,0,12,1,1,1,0,1
23,0,140,14,1,1,0,0,1
21,0,4000,12,0,1,1,1,1
26,0,4283,10,1,0,1,0,1
29,0,4000,12,0,1,1,0,1
23,0,6000,12,0,0,0,1,1
33,1,0,10,0,0,1,0,1
23,0,1000,9,0,0,0,1,1
21,1,0,11,1,1,1,0,1
17,0,0,11,0,1,0,0,1
57,0,3500,17,0,0,1,1,1
38,0,11574,12,0,1,0,1,1
21,0,500,12,0,0,1,0,1
43,1,98,12,0,0,1,1,1
27,0,300,11,1,1,1,0,1
37,0,4592,8,1,1,1,0,1
53,1,0,12,1,0,1,0,1
21,1,6000,9,0,0,1,1,1
27,1,0,12,1,0,1,0,1
54,0,5700,16,1,0,1,0,1
28,0,10000,12,1,1,1,0,1
30,1,0,10,1,1,1,0,1
32,1,8000,13,0,0,1,1,1
20,1,1000,12,1,1,1,0,1
29,1,0,13,1,1,1,0,1
34,1,210,17,1,1,1,0,1
35,0,296,12,0,1,1,0,1
31,1,1000,12,1,0,1,0,1
18,1,40,10,0,1,1,0,1
23,0,3000,12,0,1,0,0,1
18,0,0,12,0,1,1,0,1
40,1,160,12,1,0,1,0,1
20,1,700,11,1,0,1,1,1
42,1,0,8,1,1,1,1,1
21,0,900,9,1,0,0,0,1
29,1,0,12,1,0,1,0,1
47,1,1021,12,1,0,1,1,1
27,0,480,13,0,0,1,0,1
24,1,2000,12,0,1,1,0,1
48,1,830,17,0,1,1,1,1
41,1,8700,12,0,0,1,1,1
30,0,3000,12,1,1,0,0,1
18,0,1012,9,1,1,0,0,1
19,0,495,12,0,0,0,0,1
29,0,412,12,1,0,0,0,1
26,0,5634,10,0,0,1,1,1
19,1,600,12,0,1,1,1,1
19,0,4000,13,1,1,1,0,1
34,1,2771,10,1,0,1,1,1
25,1,700,9,0,0,1,1,1
27,1,0,12,1,0,1,0,1
32,1,0,12,1,1,1,0,1
46,0,4300,12,0,0,0,0,1
27,1,250,12,1,1,1,1,1
26,1,6000,12,0,0,1,1,1
25,0,0,14,1,1,1,0,1
35,1,2726,11,0,0,1,1,1
17,0,0,10,1,0,0,0,1
34,0,3360,14,1,0,0,1,1
29,1,0,13,1,1,1,0,1
33,1,3299,12,0,0,1,0,1
18,1,15704,9,0,1,1,0,1
53,0,500,12,1,1,0,0,1
31,1,2079,17,0,1,1,0,1
22,0,700,12,0,1,1,0,1
39,1,3780,13,1,0,1,0,1
20,1,1077,14,0,0,1,0,1
21,1,98,9,1,0,1,1,1
22,1,9000,12,0,0,1,0,1
27,0,50,10,0,0,1,0,1
35,0,480,8,0,1,0,1,1
36,1,7500,11,1,0,1,0,1
46,1,1200,12,0,1,1,1,1
36,1,0,8,1,1,1,0,1
37,1,0,13,0,1,1,0,1
47,0,288,9,0,1,1,1,1
17,0,880,10,1,0,1,0,1
22,0,6000,12,0,0,0,0,1
29,1,2500,11,0,0,1,1,1
28,1,1597,12,0,0,1,0,1
18,0,3600,9,1,0,0,0,1
30,1,10000,14,0,1,1,1,1
21,1,329,13,0,0,1,0,1
22,0,4536,12,1,1,1,0,1
44,1,1948,12,1,0,1,0,1
20,0,0,9,1,0,0,0,1
19,1,0,12,1,0,1,0,1
18,0,5800,10,0,0,0,0,1
25,1,6000,10,0,0,1,0,1
18,0,1970,12,1,0,0,0,1
28,0,0,14,0,0,0,0,1
37,0,5100,12,1,0,1,0,1
28,0,0,12,0,1,0,0,1
29,0,9100,12,0,0,1,1,1
19,1,2658,12,1,1,1,0,1
31,1,6000,14,0,0,1,1,1
17,0,2160,12,1,1,0,0,1
26,0,5460,12,1,0,0,0,1
35,1,2300,13,1,0,1,0,1
31,0,5000,12,0,0,0,1,1
24,1,8000,12,0,0,1,0,1
27,0,0,12,0,0,1,0,1
28,0,0,14,1,1,1,0,1
33,1,1300,13,0,0,1,1,1
29,1,15,13,1,0,1,0,1
23,0,6000,8,0,1,0,0,1
23,0,2400,13,0,1,0,0,1
21,0,2916,12,0,1,1,0,1
37,0,10000,12,1,0,1,0,1
27,0,6000,9,1,0,0,0,1
26,0,4000,12,0,0,0,0,1
39,1,0,14,0,1,1,0,1
30,0,15000,12,0,1,1,1,1
16,0,135,9,1,0,0,0,1
21,0,2000,11,0,1,1,0,1
46,0,0,16,1,0,1,0,1
41,1,0,9,1,0,1,0,1
32,0,7000,9,0,0,0,1,1
16,1,3240,8,1,1,1,0,1
31,0,0,8,1,0,0,0,1
16,1,0,8,0,0,1,0,1
37,1,2200,12,1,0,1,0,1
42,0,15000,14,0,0,0,1,1
22,1,6900,11,0,0,1,0,1
27,1,0,9,1,1,1,0,1
27,0,1087,12,0,0,0,0,1
44,1,3000,10,0,0,1,1,1
21,1,1200,13,0,0,1,0,1
30,0,8000,10,0,0,1,1,1
30,1,9380,10,1,0,1,1,1
35,0,0,17,1,0,1,0,1
49,0,4000,14,0,0,1,1,1
17,1,501,8,0,0,1,0,1
17,0,606,11,0,0,0,0,1
44,1,0,12,0,1,1,0,1
41,1,0,12,1,0,1,0,1
58,0,2365,12,1,1,1,0,1
27,0,0,12,1,1,1,0,1
33,1,0,12,0,0,1,1,1
31,0,96,12,0,1,1,0,1
25,0,3340,9,1,1,0,0,1
25,0,6000,11,0,0,0,0,1
24,0,0,11,1,1,1,1,1
30,1,0,11,1,1,1,0,1
28,0,5104,11,1,0,0,0,1
40,1,0,12,1,1,1,0,1
27,1,13800,13,0,0,1,1,1
25,0,5435,15,0,0,0,0,1
30,0,10600,11,1,0,1,0,1
28,0,7000,11,0,1,0,0,1
23,0,10000,12,0,0,1,1,1
20,1,12347,8,0,0,1,0,1
66,0,396,11,0,0,0,1,1
37,1,336,14,0,1,1,0,1
32,1,240,11,0,0,1,0,1
33,1,3200,13,1,0,1,0,1
32,0,4200,12,0,0,0,0,1
51,0,0,8,1,0,1,1,1
31,0,0,12,1,0,0,0,1
30,0,2100,16,1,0,0,1,1
33,0,2440,16,1,0,0,0,1
27,0,0,11,1,1,0,1,1
25,1,13230,11,0,1,1,1,1
34,0,14000,10,0,1,0,1,1
34,1,1886,15,0,0,1,0,1
35,1,0,18,0,0,1,0,1
34,1,2936,13,1,1,1,1,1
66,1,0,11,1,0,1,0,1
38,0,2300,8,1,0,0,1,1
19,1,0,12,1,1,1,0,1
21,1,2000,12,0,0,1,0,1
24,0,2275,12,1,0,0,0,1
32,0,5000,16,0,0,0,1,1
33,0,9367,14,1,1,1,0,1
18,1,7500,10,1,0,1,0,1
19,0,5000,12,0,0,1,0,1
20,0,6595,10,1,0,1,0,1
29,1,0,11,1,1,1,0,1
31,1,2700,12,1,1,1,0,1
27,1,3000,10,1,0,1,0,1
19,0,0,11,0,1,0,0,1
22,1,1500,11,0,0,1,1,1
25,1,0,14,1,1,1,0,1
21,1,300,15,0,1,1,0,1
35,1,10480,15,0,0,1,1,1
60,1,3000,9,0,0,1,1,1
38,1,5800,13,1,0,1,0,1
23,1,4349,13,1,0,1,0,1
48,0,0,7,1,1,0,0,1
23,1,8800,10,0,0,1,0,1
22,0,1000,16,1,0,1,0,1
34,1,0,10,1,1,1,0,1
22,1,130,13,1,0,1,0,1
18,1,0,11,1,1,1,0,1
40,1,0,12,0,1,1,0,1
20,0,3000,14,1,1,1,1,1
17,1,900,8,0,1,1,0,1
40,1,0,14,1,0,1,1,1
35,1,11000,14,0,1,1,0,1
17,1,1483,11,1,1,1,0,1
38,1,200,12,0,1,1,1,1
18,1,800,9,0,0,1,0,1
34,1,0,12,1,0,1,1,1
35,0,1175,14,0,1,0,1,1
40,1,5254,12,1,1,1,0,1
35,1,0,10,1,1,1,1,1
42,0,7800,12,1,1,1,1,1
21,0,2500,10,0,0,0,0,1
19,1,2000,12,1,0,1,0,1
17,0,5000,11,0,0,0,0,1
23,1,10000,12,0,1,1,0,1
17,0,1200,9,0,0,0,1,1
19,1,117,12,1,0,1,0,1
28,1,2400,12,1,0,1,0,1
16,1,0,9,0,1,1,0,1
23,0,7200,12,1,0,1,0,1
76,1,6,9,1,0,1,0,1
23,0,7641,10,1,0,1,0,1
19,0,0,10,1,1,0,0,1
18,0,237,12,1,0,1,0,1
43,1,3096,8,0,0,1,0,1
17,0,1600,11,1,0,1,0,1
19,0,1200,12,0,1,1,0,1
